problem_id,success_rate,attempt_count,avg_response_time,avg_hints,avg_attempts,difficulty_score,difficulty_level
56151,0.9,20,109691.7,0.0,1.2,0.05108510638297871,Easy
56152,0.8181818181818182,22,75664.18181818182,0.0,1.0909090909090908,0.09189555125725336,Easy
56153,0.42857142857142855,14,25187.0,1.7142857142857142,1.1428571428571428,0.37193615156544274,Medium
56154,0.6666666666666666,6,61663.666666666664,0.0,1.3333333333333333,0.16787234042553192,Easy
56155,0.7,20,77612.0,0.0,1.4,0.15126595744680854,Easy
56156,0.5714285714285714,14,93060.42857142857,0.7142857142857143,1.2857142857142858,0.25094350793443604,Easy
56157,0.8571428571428571,14,95807.28571428571,0.0,1.1428571428571428,0.07246200607902738,Easy
56158,0.7692307692307693,26,92272.07692307692,0.15384615384615385,1.1538461538461537,0.12407310252728602,Easy
56159,0.6,20,252304.4,0.0,2.0,0.20180851063829788,Easy
56160,0.4444444444444444,18,111924.77777777778,1.2222222222222223,1.4444444444444444,0.3398201206689002,Medium
56161,1.0,20,208060.5,0.0,1.0,0.0009042553191489361,Easy
56162,0.8,20,148956.6,0.0,1.2,0.1010851063829787,Easy
56163,1.0,14,135701.57142857142,0.0,1.0,0.0009042553191489361,Easy
56164,0.75,16,102573.625,0.0,1.25,0.12613031914893616,Easy
56165,0.75,16,906063.125,0.0,1.75,0.12658244680851063,Easy
56166,0.5714285714285714,28,113761.35714285714,0.0,1.9285714285714286,0.21602963525835867,Easy
56167,0.75,32,101839.75,0.625,1.125,0.15707556944263149,Easy
56168,0.7,20,44504.0,0.5,1.2,0.17593173214984992,Easy
56169,0.6666666666666666,24,65953.58333333333,0.16666666666666666,1.5,0.17630525823434715,Easy
56170,0.25,8,161930.75,0.5,1.25,0.4009769449158074,Medium
56171,0.6363636363636364,22,69880.0,0.0,2.0,0.1836266924564797,Easy
56172,0.875,16,132313.625,0.0,1.125,0.06351728723404255,Easy
56173,1.0,4,68117.0,0.0,1.0,0.0009042553191489361,Easy
56174,0.8571428571428571,14,181052.42857142858,0.0,1.2857142857142858,0.07259118541033437,Easy
56175,0.625,16,81888.0,0.5,1.25,0.21347694491580732,Easy
56176,0.6923076923076923,26,77122.92307692308,0.0,1.5384615384615385,0.15523731587561376,Easy
56177,0.8,10,123428.4,0.0,1.2,0.1010851063829787,Easy
56178,0.6153846153846154,26,220533.23076923078,0.0,1.5384615384615385,0.1936988543371522,Easy
56179,0.5,4,191099.0,2.0,1.0,0.3502907583866336,Medium
56180,0.8,20,208019.7,0.0,1.4,0.10126595744680848,Easy
56181,0.6666666666666666,18,92057.0,0.5555555555555556,1.3333333333333333,0.19547970238872212,Easy
56182,1.0,6,1868677.6666666667,0.0,1.0,0.0009042553191489361,Easy
56183,0.75,16,38343.125,0.0,1.625,0.12646941489361702,Easy
56184,0.8333333333333334,12,110498.5,0.0,1.5,0.08468971631205671,Easy
56185,0.4444444444444444,18,104492.0,0.3333333333333333,1.7777777777777777,0.29594975996751227,Easy
56186,0.8,20,97658.9,0.0,1.4,0.10126595744680848,Easy
56187,0.5,12,52271.666666666664,0.0,1.6666666666666667,0.2515070921985816,Easy
56188,1.0,12,160609.33333333334,0.0,1.0,0.0009042553191489361,Easy
56189,0.5714285714285714,14,82700.0,0.0,1.7142857142857142,0.2158358662613982,Easy
56190,0.375,16,64829.25,0.625,1.625,0.345027697102206,Medium
56191,0.5,12,112136.33333333333,0.5,1.3333333333333333,0.27605229952573646,Easy
56192,1.0,14,94974.42857142857,0.0,1.0,0.0009042553191489361,Easy
56193,0.3333333333333333,18,69257.88888888889,0.7777777777777778,2.2222222222222223,0.373993096346575,Medium
56194,0.75,24,59234.583333333336,0.0,1.3333333333333333,0.12620567375886524,Easy
56195,0.9090909090909091,22,202614.0909090909,0.0,1.0909090909090908,0.04644100580270794,Easy
56196,0.5,8,79860.0,0.0,2.25,0.2520345744680851,Easy
56197,0.5,8,139968.5,0.0,2.25,0.2520345744680851,Easy
56198,0.5,12,23497.833333333332,0.5,1.5,0.2762030087455946,Easy
56199,0.375,16,142174.0,0.0,2.125,0.3144215425531915,Easy
56200,0.75,8,41988.25,0.0,1.25,0.12613031914893616,Easy
56201,1.0,16,367410.375,0.0,1.0,0.0009042553191489361,Easy
56202,0.5714285714285714,28,151332.07142857142,0.35714285714285715,1.8571428571428572,0.2337126354261846,Easy
56203,0.7692307692307693,26,342770.53846153844,0.0,1.3846153846153846,0.11663666121112927,Easy
56204,0.5454545454545454,22,106768.18181818182,0.0,2.0,0.22908123791102517,Easy
56205,0.5,12,60685.833333333336,0.8333333333333334,1.6666666666666667,0.29291813514336684,Easy
56206,0.0,6,8073.0,1.6666666666666667,2.0,0.5846305965278684,Medium
56207,0.6363636363636364,22,57255.09090909091,0.18181818181818182,1.3636363636363635,0.19208639389588353,Easy
56208,0.5,12,265069.5,0.0,1.6666666666666667,0.2515070921985816,Easy
56209,0.2,10,15825.2,0.8,2.2,0.44174396292912155,Medium
56210,0.8,10,125251.8,0.0,1.2,0.1010851063829787,Easy
56211,0.4,10,37582.0,0.0,2.0,0.30180851063829783,Easy
56212,0.42857142857142855,14,81070.28571428571,0.42857142857142855,2.0,0.30881990415275884,Easy
56213,0.2,10,40283.0,0.0,2.8,0.40253191489361706,Medium
56214,0.2222222222222222,18,80270.11111111111,0.0,2.111111111111111,0.3907978723404255,Medium
56215,0.3333333333333333,6,39604.666666666664,1.0,1.6666666666666667,0.3845336770656573,Medium
56216,0.2,10,62768.0,2.0,1.8,0.5010141626419528,Medium
56217,1.0,4,34452.5,0.0,1.0,0.0009042553191489361,Easy
56218,0.8333333333333334,12,147296.16666666666,0.0,1.5,0.08468971631205671,Easy
56219,1.0,2,75478.0,0.0,1.0,0.0009042553191489361,Easy
56220,0.5714285714285714,14,25260.14285714286,0.0,2.0,0.21609422492401217,Easy
56221,0.5,16,50733.75,0.0,1.875,0.25169547872340425,Easy
56222,0.8333333333333334,12,167377.83333333334,0.0,1.3333333333333333,0.08453900709219857,Easy
56223,1.0,10,20004.0,0.0,1.0,0.0009042553191489361,Easy
56224,0.42857142857142855,28,67290.42857142857,0.0,1.7142857142857142,0.28726443768996957,Easy
56225,0.0,4,184216.0,0.0,5.0,0.5045212765957446,Medium
56226,0.2857142857142857,14,47139.0,0.0,3.2857142857142856,0.3601139817629179,Medium
56227,0.5,4,239883.0,1.5,1.0,0.32544413261976246,Easy
56228,0.7777777777777778,18,37661.88888888889,0.4444444444444444,1.1111111111111112,0.13420172881405093,Easy
56229,0.8,10,32170.0,0.0,1.4,0.10126595744680848,Easy
56230,0.6,10,25529.8,0.8,1.6,0.24120140973763218,Easy
56231,0.8,10,81853.4,0.0,1.2,0.1010851063829787,Easy
56232,0.6666666666666666,12,71526.33333333333,0.0,1.6666666666666667,0.16817375886524824,Easy
56233,1.0,6,58149.666666666664,0.0,1.0,0.0009042553191489361,Easy
56234,0.6666666666666666,12,57412.5,0.0,1.6666666666666667,0.16817375886524824,Easy
56235,0.5,8,12294.5,0.75,1.25,0.28840025779924294,Easy
56236,0.2,10,9768.6,0.0,3.4,0.4030744680851064,Medium
56237,1.0,12,78952.0,0.0,1.0,0.0009042553191489361,Easy
56238,0.5,20,84869.6,0.0,1.8,0.2516276595744681,Easy
56239,0.7777777777777778,18,104576.33333333333,0.4444444444444444,1.2222222222222223,0.1343022016272897,Easy
56240,1.0,8,72228.5,0.0,1.0,0.0009042553191489361,Easy
56241,0.3333333333333333,12,78033.5,0.5,1.8333333333333333,0.3598377605186443,Medium
56242,0.6666666666666666,6,51930.333333333336,0.0,2.3333333333333335,0.16877659574468087,Easy
56243,0.5,8,27894.0,0.0,2.0,0.2518085106382979,Easy
56244,0.6,10,163222.6,0.0,2.0,0.20180851063829788,Easy
56245,0.42857142857142855,14,58434.28571428572,0.0,1.8571428571428572,0.2873936170212766,Easy
56246,0.5,12,89368.33333333333,0.0,2.1666666666666665,0.251959219858156,Easy
56247,0.8571428571428571,14,113818.28571428571,0.0,1.1428571428571428,0.07246200607902738,Easy
56248,0.75,8,157504.25,0.75,1.25,0.16340025779924292,Easy
56249,0.2857142857142857,14,44865.0,0.0,2.0,0.358951367781155,Medium
56250,0.9333333333333333,30,168739.73333333334,0.0,1.1333333333333333,0.03435815602836879,Easy
56251,0.8333333333333334,12,35380.333333333336,0.0,1.5,0.08468971631205671,Easy
56252,0.3,20,66547.7,0.3,2.0,0.36671648609842056,Medium
56253,0.6666666666666666,24,93657.83333333333,0.0,1.75,0.16824911347517732,Easy
56254,0.25,8,7832.25,0.0,2.0,0.3768085106382979,Medium
56255,0.5,8,16442.75,0.0,1.5,0.2513563829787234,Easy
56256,0.6,10,54333.6,0.0,2.0,0.20180851063829788,Easy
56257,0.5,8,48286.25,0.0,2.0,0.2518085106382979,Easy
56258,1.0,4,86449.0,0.0,1.0,0.0009042553191489361,Easy
56259,0.16666666666666666,24,118122.08333333333,0.9166666666666666,2.4166666666666665,0.46440409759387374,Medium
56260,1.0,4,147999.0,0.0,1.0,0.0009042553191489361,Easy
56261,0.4375,32,79201.125,0.0,1.8125,0.28288896276595743,Easy
56262,0.3333333333333333,6,59181.666666666664,1.3333333333333333,1.6666666666666667,0.4010980942435714,Medium
56263,0.8571428571428571,14,65647.0,0.0,1.1428571428571428,0.07246200607902738,Easy
56264,0.0,10,91422.2,0.8,2.2,0.5417439629291215,Medium
56265,1.0,2,6855.0,0.0,1.0,0.0009042553191489361,Easy
56266,0.6666666666666666,12,56930.666666666664,0.0,2.0,0.16847517730496456,Easy
56267,0.5555555555555556,18,38414.0,1.2222222222222223,1.5555555555555556,0.2843650379265834,Easy
56268,0.5714285714285714,14,106298.85714285714,0.0,1.7142857142857142,0.2158358662613982,Easy
56269,0.8,10,32981.6,0.0,1.2,0.1010851063829787,Easy
56270,0.75,8,85176.0,0.0,1.75,0.12658244680851063,Easy
56271,0.3333333333333333,6,14469.0,0.0,2.0,0.33514184397163127,Medium
56272,0.0,8,29023.5,2.0,3.0,0.6020992690249315,Medium
56273,0.375,16,122031.0,0.5,2.625,0.33972029597963715,Medium
56274,0.5,24,80311.5,0.16666666666666666,1.8333333333333333,0.2599400100073968,Easy
56275,0.7142857142857143,14,136374.85714285713,0.0,1.2857142857142858,0.14401975683890578,Easy
56276,0.46153846153846156,26,98355.38461538461,0.5384615384615384,1.8461538461538463,0.2976580683381362,Easy
56277,0.0,4,3462.0,0.0,3.0,0.5027127659574468,Medium
56278,0.2,10,46662.6,0.0,2.2,0.4019893617021277,Medium
56279,0.36363636363636365,22,25911.81818181818,0.5454545454545454,2.1818181818181817,0.34726014880563894,Medium
56280,0.5,16,103856.0,0.5,1.625,0.2763160406604882,Easy
56281,0.25,8,65557.75,0.75,2.0,0.4140784492886046,Medium
56282,0.14285714285714285,14,36323.142857142855,0.42857142857142855,2.5714285714285716,0.45219376433512976,Medium
56283,0.0,4,4655.5,1.5,2.5,0.5768005155984859,Medium
56284,0.125,16,50948.375,0.0,2.25,0.4395345744680851,Medium
56285,0.0,12,66598.5,1.0,1.8333333333333333,0.5513510529521821,Medium
56286,0.6,10,524882.8,0.0,2.2,0.20198936170212767,Easy
56287,0.3333333333333333,18,130918.55555555556,0.3333333333333333,2.0,0.3517062611495454,Medium
56288,0.0,4,173373.5,0.0,2.5,0.5022606382978724,Medium
56289,0.0,4,402874.0,0.0,2.0,0.5018085106382979,Medium
56290,1.0,4,177288.0,0.0,1.0,0.0009042553191489361,Easy
56291,0.6666666666666666,24,233109.16666666666,0.0,1.8333333333333333,0.1683244680851064,Easy
56292,0.3333333333333333,18,43476.333333333336,0.6666666666666666,1.8888888888888888,0.3681702055142207,Medium
56293,0.3333333333333333,12,43376.0,1.8333333333333333,1.8333333333333333,0.4260954292303007,Medium
56294,0.0,8,20760.5,0.0,2.5,0.5022606382978724,Medium
56295,0.75,8,78826.75,0.0,1.75,0.12658244680851063,Easy
56296,0.2857142857142857,14,32511.428571428572,0.7142857142857143,2.5714285714285716,0.3949632647733418,Medium
56297,1.0,2,30324.0,0.0,1.0,0.0009042553191489361,Easy
56298,0.0,6,11326.0,0.0,3.0,0.5027127659574468,Medium
56299,0.6666666666666666,12,83362.5,0.0,1.3333333333333333,0.16787234042553192,Easy
56300,0.2,10,41252.0,0.0,3.4,0.4030744680851064,Medium
56301,0.4,10,57213.0,0.0,2.6,0.3023510638297872,Easy
56302,0.16666666666666666,12,174813.66666666666,0.6666666666666666,1.8333333333333333,0.4514533024409346,Medium
56303,0.5,4,102488.0,0.0,2.0,0.2518085106382979,Easy
56304,0.5,12,81387.83333333333,1.3333333333333333,1.8333333333333333,0.3179154701300962,Easy
56305,1.0,12,64662.5,0.0,1.0,0.0009042553191489361,Easy
56306,0.8,10,53548.4,0.0,1.6,0.10144680851063828,Easy
56307,1.0,2,113381.0,0.0,1.0,0.0009042553191489361,Easy
56308,0.5,4,323649.5,2.0,1.0,0.3502907583866336,Medium
56309,0.5,8,45011.5,1.0,2.5,0.30195388983161464,Easy
56310,0.75,8,59172.0,0.0,1.5,0.1263563829787234,Easy
56311,1.0,10,50885.0,0.0,1.0,0.0009042553191489361,Easy
56312,0.0,6,58180.0,2.0,2.3333333333333335,0.6014964321454989,Medium
56313,0.6666666666666666,18,184566.11111111112,0.0,1.8888888888888888,0.16837470449172579,Easy
56314,0.0,6,95366.33333333333,0.0,2.0,0.5018085106382979,Medium
56315,1.0,6,227020.33333333334,0.0,1.0,0.0009042553191489361,Easy
56316,0.0,2,8359.0,0.0,2.0,0.5018085106382979,Medium
56317,0.6,10,137673.4,1.2,1.0,0.26053615715963974,Easy
56318,0.0,2,11703.0,0.0,3.0,0.5027127659574468,Medium
56319,0.7142857142857143,14,70178.0,0.0,1.4285714285714286,0.14414893617021277,Easy
56320,0.4,10,146514.6,0.8,2.6,0.3421056650567811,Medium
56321,0.8,10,66876.2,0.8,1.0,0.1406588565461428,Easy
56322,0.6666666666666666,12,239429.33333333334,0.0,2.0,0.16847517730496456,Easy
56323,0.4444444444444444,18,163868.11111111112,0.8888888888888888,2.3333333333333335,0.3240594859968962,Easy
56324,0.8333333333333334,12,843893.5,0.0,1.1666666666666667,0.08438829787234041,Easy
56325,0.25,16,208877.375,1.375,1.5,0.4446846038376191,Medium
56326,0.2,10,6578.4,0.0,2.6,0.40235106382978725,Medium
56327,1.0,8,110439.5,0.0,1.0,0.0009042553191489361,Easy
56328,0.42857142857142855,14,145663.14285714287,0.0,1.8571428571428572,0.2873936170212766,Easy
56679,0.8666666666666667,15,25731.866666666665,0.06666666666666667,1.2,0.0710646564852282,Easy
56680,1.0,12,11375.666666666666,0.0,1.0,0.0009042553191489361,Easy
56681,0.782608695652174,23,60986.434782608696,0.08695652173913043,1.4782608695652173,0.11435352973558906,Easy
56682,0.9411764705882353,17,18584.70588235294,0.058823529411764705,1.2941176470588236,0.03350510991500112,Easy
56683,0.8333333333333334,6,73781.5,0.0,1.1666666666666667,0.08438829787234041,Easy
56684,0.8333333333333334,24,19066.541666666668,0.08333333333333333,1.25,0.08860475677674802,Easy
56685,0.6666666666666666,15,15641.333333333334,0.5333333333333333,2.066666666666667,0.1950385284775704,Easy
56686,0.9230769230769231,13,16047.538461538461,0.15384615384615385,1.0,0.047010909401263117,Easy
56687,0.9473684210526315,19,24790.21052631579,0.15789473684210525,1.0526315789473684,0.035113940051800324,Easy
56688,0.8,20,16752.5,0.1,1.2,0.10605443153635292,Easy
56689,1.0,12,22745.083333333332,0.0,1.0,0.0009042553191489361,Easy
56690,0.8888888888888888,9,21901.11111111111,0.0,1.1111111111111112,0.05656028368794329,Easy
56691,0.8888888888888888,27,21123.11111111111,0.2222222222222222,1.1111111111111112,0.06760322847321935,Easy
56692,0.8571428571428571,14,17370.071428571428,0.07142857142857142,1.3571428571428572,0.07620529304268374,Easy
56693,0.875,24,29220.083333333332,0.0,1.125,0.06351728723404255,Easy
56694,0.8571428571428571,14,21502.785714285714,0.14285714285714285,1.5714285714285714,0.07994858000634011,Easy
56695,0.7777777777777778,27,24448.333333333332,0.2962962962962963,1.3333333333333333,0.12704071125034444,Easy
56696,0.8125,16,28133.375,0.125,1.125,0.10097894367576035,Easy
56697,0.6,20,26606.55,0.05,1.45,0.20379583278945307,Easy
56698,1.0,15,39064.13333333333,0.0,1.0,0.0009042553191489361,Easy
56699,0.8125,16,18376.1875,0.0,1.25,0.09488031914893617,Easy
56700,0.9130434782608695,23,13073.826086956522,0.0,1.0869565217391304,0.04446114708603148,Easy
56701,0.6842105263157895,19,16836.684210526317,0.05263157894736842,1.3157894736842106,0.16169998076381398,Easy
56702,0.8888888888888888,9,20051.11111111111,0.0,1.1111111111111112,0.05656028368794329,Easy
56703,0.8571428571428571,7,17741.285714285714,0.2857142857142857,3.142857142857143,0.08846858858410878,Easy
56704,0.7575757575757576,33,20268.636363636364,0.12121212121212122,1.3636363636363635,0.1284686210756567,Easy
56705,0.6129032258064516,31,25223.16129032258,0.12903225806451613,1.5483870967741935,0.20136055682110057,Easy
56706,0.8571428571428571,14,29147.0,0.35714285714285715,1.2142857142857142,0.09027418557816028,Easy
56707,0.7727272727272727,22,28267.31818181818,0.18181818181818182,1.5454545454545454,0.12406898577209242,Easy
56708,0.7222222222222222,18,15698.166666666666,0.2777777777777778,1.4444444444444444,0.153998716442588,Easy
56709,0.4166666666666667,48,133645.125,0.0,0.9166666666666666,0.2924955673758865,Easy
56710,0.7857142857142857,14,12584.857142857143,0.2857142857142857,1.0,0.12224518432878961,Easy
56711,0.2857142857142857,14,12164.714285714286,2.0,1.3571428571428572,0.4577565638577582,Medium
56712,0.5217391304347826,46,145346.34782608695,0.0,0.9565217391304348,0.239995374653099,Easy
56713,0.9,10,16975.6,0.2,1.1,0.060933331157812284,Easy
56714,0.3,10,18747.6,2.3,1.2,0.465379584910586,Medium
56715,0.6206896551724138,58,151186.9655172414,0.0,0.9655172413793104,0.19052824651504036,Easy
56716,1.0,11,12044.363636363636,0.0,1.0,0.0009042553191489361,Easy
56717,0.45454545454545453,11,176457.36363636365,1.0909090909090908,1.5454545454545454,0.3283355780754945,Easy
56718,0.6538461538461539,52,268876.6153846154,0.0,1.0,0.17398117839607202,Easy
56719,1.0,8,27739.125,0.0,1.0,0.0009042553191489361,Easy
56720,0.8333333333333334,6,42823.666666666664,0.5,1.0,0.10908421441935341,Easy
56721,0.4838709677419355,62,136802.5806451613,0.0,0.9032258064516129,0.2588812628689087,Easy
56722,1.0,16,4942.9375,0.0,1.0,0.0009042553191489361,Easy
56723,0.375,16,24660.625,1.25,1.375,0.37585991548100767,Medium
56724,0.631578947368421,38,132454.63157894736,0.0,0.9473684210526315,0.18506718924972007,Easy
56725,0.7142857142857143,7,6675.142857142857,0.0,1.2857142857142858,0.14401975683890578,Easy
56726,0.0,7,72156.0,1.7142857142857142,3.2857142857142856,0.5881595558207618,Medium
56727,0.5714285714285714,28,218404.2857142857,0.0,0.9285714285714286,0.21512537993920974,Easy
56728,0.6666666666666666,6,150644.66666666666,0.6666666666666666,1.0,0.20069975634164383,Easy
56729,0.0,6,10627.666666666666,3.1666666666666665,1.1666666666666667,0.6584169277291911,Medium
56730,0.7419354838709677,62,280702.6451612903,0.0,0.7741935483870968,0.12973232669869594,Easy
56731,0.42857142857142855,7,3485.1428571428573,1.1428571428571428,1.2857142857142858,0.34366918716318273,Medium
56732,0.14285714285714285,7,27854.428571428572,2.7142857142857144,1.0,0.564357366625021,Medium
56733,0.6470588235294118,68,95861.44117647059,0.0,0.8823529411764706,0.17726846057571963,Easy
56734,0.9166666666666666,12,6771.916666666667,0.0,1.3333333333333333,0.04287234042553193,Easy
56735,0.25,12,15642.833333333334,1.75,1.25,0.46309350933298526,Medium
56736,0.59375,64,173278.40625,0.0,0.875,0.20391622340425533,Easy
56737,0.7692307692307693,13,11957.307692307691,0.0,1.2307692307692308,0.11649754500818328,Easy
56738,0.15384615384615385,13,23501.846153846152,1.6923076923076923,1.4615384615384615,0.5084947988312432,Medium
56739,0.7307692307692307,52,699161.3076923077,0.0,0.8846153846153846,0.13541530278232408,Easy
56740,0.8571428571428571,7,9613.42857142857,0.0,1.4285714285714286,0.07272036474164136,Easy
56741,0.2857142857142857,7,24353.571428571428,1.7142857142857142,1.4285714285714286,0.44362308165662817,Medium
56742,0.7058823529411765,34,134833.0,0.0,0.9411764705882353,0.14790988735919897,Easy
56743,0.4,5,19035.6,0.4,1.4,0.32114325806030547,Easy
56744,1.0,4,107706.0,0.0,1.0,0.0009042553191489361,Easy
56745,0.6206896551724138,58,144388.44827586206,0.0,1.0,0.19055942773294204,Easy
56746,1.0,11,7171.0,0.0,1.0,0.0009042553191489361,Easy
56747,0.36363636363636365,11,73392.36363636363,0.5454545454545454,2.0,0.3470957387476119,Medium
56748,0.75,32,219328.4375,0.0,1.0,0.12590425531914895,Easy
56749,1.0,4,19878.75,0.0,1.0,0.0009042553191489361,Easy
56750,0.0,4,63628.75,1.0,4.0,0.5533102728103381,Medium
56751,0.7674418604651163,86,119542.53488372093,0.0,0.9302325581395349,0.11712023750618504,Easy
56752,1.0,10,31843.7,0.0,1.0,0.0009042553191489361,Easy
56753,0.3,10,51504.2,2.1,1.0,0.4552600835400078,Medium
56754,0.5714285714285714,42,113770.47619047618,0.0,0.9523809523809523,0.2151469098277609,Easy
56755,1.0,9,6084.222222222223,0.0,1.0,0.0009042553191489361,Easy
56756,0.3333333333333333,9,22939.11111111111,1.4444444444444444,1.8888888888888888,0.40682051226268695,Medium
56757,0.7,40,468960.5,0.0,0.95,0.15085904255319152,Easy
56758,1.0,6,5612.833333333333,0.0,1.0,0.0009042553191489361,Easy
56759,0.3333333333333333,6,36342.5,1.6666666666666667,1.0,0.4170596745420529,Medium
56760,0.8461538461538461,52,165387.15384615384,0.0,1.0,0.07782733224222586,Easy
56761,0.5,4,39864.75,0.5,1.0,0.27575088108602014,Easy
56762,0.0,3,7978.0,2.3333333333333335,1.0,0.6168551755645477,Medium
56763,0.5769230769230769,52,138019.03846153847,0.0,1.0,0.21244271685761051,Easy
56764,0.9090909090909091,11,12474.181818181818,0.0,1.0909090909090908,0.04644100580270794,Easy
56765,0.2727272727272727,11,867513.3636363636,2.3636363636363638,1.7272727272727273,0.48265503554010275,Medium
56766,0.8181818181818182,44,144793.45454545456,0.0,1.0,0.09181334622823982,Easy
56767,1.0,4,11378.25,0.0,1.25,0.0011303191489361701,Easy
56768,0.5,4,94727.5,1.0,2.25,0.3017278260018274,Easy
56769,0.6060606060606061,66,108695.12121212122,0.0,0.9090909090909091,0.19779174725983237,Easy
56770,0.9230769230769231,13,5338.2307692307695,0.15384615384615385,1.0,0.047010909401263117,Easy
56771,0.3076923076923077,13,32271.846153846152,1.2307692307692308,1.1538461538461537,0.40835814264054704,Medium
56772,0.5757575757575758,66,112659.39393939394,0.0,0.9696969696969697,0.2129980657640232,Easy
56773,0.9285714285714286,14,9224.214285714286,0.14285714285714285,1.0,0.0437175769668264,Easy
56774,0.5,14,31601.428571428572,1.4285714285714286,1.2857142857142858,0.32215297331568055,Easy
56775,0.7857142857142857,56,175750.9642857143,0.0,0.9642857142857143,0.10801481762917933,Easy
56776,1.0,6,8904.666666666666,0.0,1.0,0.0009042553191489361,Easy
56777,0.3333333333333333,6,55342.333333333336,0.8333333333333334,1.8333333333333333,0.37640217769655837,Medium
56778,0.4375,32,80386.1875,0.0,0.8125,0.28198470744680854,Easy
56779,0.5555555555555556,9,20245.666666666668,0.4444444444444444,2.111111111111111,0.24621709524431099,Easy
56780,0.2222222222222222,9,26619.222222222223,1.8888888888888888,1.2222222222222223,0.483859120509362,Medium
56781,0.6,40,142049.2,0.0,0.75,0.20067819148936172,Easy
56782,1.0,7,17994.0,0.0,1.0,0.0009042553191489361,Easy
56783,0.0,6,34847.5,1.8333333333333333,1.3333333333333333,0.5923099682373929,Medium
56784,0.5925925925925926,54,98724.18518518518,0.0,0.8518518518518519,0.20447399527186763,Easy
56785,0.8181818181818182,11,6713.818181818182,0.36363636363636365,1.0,0.10988361951323704,Easy
56786,0.36363636363636365,11,39323.545454545456,0.7272727272727273,1.2727272727272727,0.35547323515800217,Medium
56787,0.5555555555555556,36,144436.38888888888,0.0,1.0,0.22312647754137116,Easy
56788,1.0,8,19285.5,0.0,1.0,0.0009042553191489361,Easy
56789,0.625,8,104569.5,1.0,1.875,0.23888873025714658,Easy
56790,0.8636363636363636,44,102336.95454545454,0.0,0.9545454545454546,0.06904497098646034,Easy
56791,1.0,3,19010.666666666668,0.0,1.0,0.0009042553191489361,Easy
56792,0.6666666666666666,3,61137.333333333336,0.3333333333333333,1.6666666666666667,0.18473817604316234,Easy
56793,0.8055555555555556,72,90779.66666666667,0.0,0.9166666666666666,0.09805112293144207,Easy
56794,0.8571428571428571,7,19907.285714285714,0.0,1.1428571428571428,0.07246200607902738,Easy
56795,0.5714285714285714,7,111853.0,0.14285714285714285,1.7142857142857142,0.22293490219478995,Easy
56796,0.6296296296296297,54,156911.37037037036,0.0,1.0,0.18608944050433412,Easy
56797,0.7,10,18383.1,0.4,1.1,0.17087198146456078,Easy
56798,0.1,10,74724.0,2.0,34.1,0.5802216094504634,Medium
56802,0.4782608695652174,46,161572.0,0.0,0.782608695652174,0.261577243293247,Easy
56803,1.0,9,6764.555555555556,0.0,1.0,0.0009042553191489361,Easy
56804,0.0,9,32242.666666666668,3.5555555555555554,1.0,0.6775913718835661,Hard
56805,0.6875,32,167529.0,0.0,0.9375,0.15709773936170213,Easy
56806,1.0,5,9469.0,0.0,1.0,0.0009042553191489361,Easy
56807,0.2,5,73623.4,2.8,3.2,0.542034721315755,Medium
56808,0.45454545454545453,44,110158.72727272728,0.0,0.9090909090909091,0.2735493230174081,Easy
56809,1.0,12,4881.75,0.0,1.0,0.0009042553191489361,Easy
56810,0.16666666666666666,12,58901.25,2.1666666666666665,1.6666666666666667,0.52584247052169,Medium
56811,0.64,50,199179.4,0.0,1.0,0.18090425531914894,Easy
56812,1.0,9,12562.555555555555,0.0,1.0,0.0009042553191489361,Easy
56813,0.2222222222222222,9,70761.22222222222,2.5555555555555554,1.4444444444444444,0.5171889004916678,Medium
56814,0.5121951219512195,82,148092.17073170733,0.0,0.975609756097561,0.24478463933575506,Easy
56815,1.0,20,7314.0,0.0,1.0,0.0009042553191489361,Easy
56816,0.3,20,43930.0,1.95,1.85,0.448574712831223,Medium
56817,0.4482758620689655,58,104238.3448275862,0.0,0.9655172413793104,0.2767351430667645,Easy
56818,0.9375,16,9077.5625,0.125,0.9375,0.03830939580341992,Easy
56819,0.2,15,19605.733333333334,2.3333333333333335,4.933333333333334,0.5204119131532002,Medium
56820,0.6923076923076923,52,141393.5,0.0,1.0,0.1547504091653028,Easy
56821,0.875,8,17853.75,0.25,1.0,0.07582756820258452,Easy
56822,0.25,8,56515.375,1.375,2.0,0.44513673149719357,Medium
56823,0.5652173913043478,46,98843.69565217392,0.0,0.8695652173913043,0.2181776133209991,Easy
56824,0.8888888888888888,9,13425.444444444445,0.0,1.5555555555555556,0.05696217494089837,Easy
56825,0.3333333333333333,9,39017.666666666664,2.6666666666666665,1.3333333333333333,0.46705434451551153,Medium
56826,0.5185185185185185,54,100583.37037037036,0.0,0.9259259259259259,0.24157801418439717,Easy
56827,0.9230769230769231,13,5814.384615384615,0.07692307692307693,1.0769230769230769,0.043257909692448235,Easy
56828,0.15384615384615385,13,30543.0,2.923076923076923,1.9230769230769231,0.5700730724046871,Medium
56829,0.6428571428571429,56,214189.89285714287,0.0,0.9642857142857143,0.17944338905775073,Easy
56830,0.7777777777777778,9,56763.22222222222,0.0,1.2222222222222223,0.11221631205673759,Easy
56831,0.6666666666666666,9,99994.44444444444,1.0,1.5555555555555556,0.2177665375857518,Easy
